Date,Country_Region,Province_State,positive,active,recovered,death,total_tested,daily_tested,daily_positive,daily_tested_7d,daily_positive_7d,active_7d,growth_active,growth_cases,growth_active_7,growth_cases_7,lag1_tests,lag7_tests,lag1_tests_7,lag7_tests_7
2020-03-07,Greece,All States,66,66,0,0,0,0,21,81.42857142857143,8.571428571428571,24.285714285714285,0.4666666666666667,0.5,0.574074074074074,0.49999999999999994,0,0,81.42857142857143,NA
2020-03-08,Greece,All States,73,73,0,0,0,0,7,81.42857142857143,9.142857142857142,33.714285714285715,0.10606060606060606,-0.6666666666666666,0.3882352941176472,0.06666666666666664,0,0,81.42857142857143,NA
2020-03-09,Greece,All States,84,84,0,0,0,0,11,81.42857142857143,10.714285714285714,44.714285714285715,0.1506849315068493,0.5714285714285714,0.32627118644067793,0.17187499999999997,0,0,81.42857142857143,NA
2020-03-10,Greece,All States,89,89,0,0,0,0,5,9.428571428571429,11.428571428571429,56.42857142857143,0.05952380952380952,-0.5454545454545454,0.26198083067092653,0.06666666666666676,0,504,81.42857142857143,NA
2020-03-11,Greece,All States,99,99,0,0,1700,1700,10,242.85714285714286,12.857142857142858,69.57142857142857,0.11235955056179775,1,0.2329113924050632,0.12500000000000003,0,66,9.428571428571429,NA
2020-03-12,Greece,All States,117,114,2,1,2180,480,18,311.42857142857144,12.285714285714286,81.42857142857143,0.15151515151515152,0.8,0.17043121149897336,-0.044444444444444425,1700,0,242.85714285714286,81.42857142857143
2020-03-13,Greece,All States,190,187,2,1,2700,520,73,385.7142857142857,20.714285714285715,101.71428571428571,0.6403508771929824,3.0555555555555554,0.24912280701754375,0.686046511627907,480,0,311.42857142857144,81.42857142857143
2020-03-14,Greece,All States,228,217,8,3,3400,700,38,485.7142857142857,23.142857142857142,123.28571428571429,0.16042780748663102,-0.4794520547945205,0.2120786516853934,0.11724137931034474,520,0,385.7142857142857,81.42857142857143
2020-03-15,Greece,All States,331,317,10,4,4000,600,103,571.4285714285714,36.857142857142854,158.14285714285714,0.4608294930875576,1.7105263157894737,0.2827346465816917,0.5925925925925924,700,0,485.7142857142857,81.42857142857143
2020-03-16,Greece,All States,352,338,10,4,4320,320,21,617.1428571428571,38.285714285714285,194.42857142857142,0.06624605678233439,-0.7961165048543689,0.2294489611562782,0.038759689922480675,600,0,571.4285714285714,81.42857142857143
2020-03-17,Greece,All States,387,368,14,5,4900,580,35,700,42.57142857142857,234.28571428571428,0.08875739644970414,0.6666666666666666,0.20499632623071273,0.11194029850746266,320,0,617.1428571428571,9.428571428571429
2020-03-18,Greece,All States,418,399,14,5,6000,1100,31,614.2857142857143,45.57142857142857,277.14285714285717,0.08423913043478261,-0.11428571428571428,0.18292682926829282,0.07046979865771813,580,1700,700,242.85714285714286
2020-03-21,Greece,All States,530,498,19,13,7830,658,35,639.7142857142857,48,332,0.24812030075187969,0.12903225806451613,0.19793814432989681,0.05329153605015679,1100,480,614.2857142857143,311.42857142857144
2020-03-22,Greece,All States,624,590,19,15,8006,176,94,590.5714285714286,51,389.57142857142856,0.18473895582329317,1.6857142857142857,0.17340791738382094,0.0625,658,520,639.7142857142857,385.7142857142857
2020-03-23,Greece,All States,695,649,29,17,8644,638,71,581.7142857142857,55.714285714285715,451.2857142857143,0.1,-0.24468085106382978,0.15841584158415845,0.09243697478991598,176,700,590.5714285714286,485.7142857142857
2020-03-24,Greece,All States,743,691,32,20,9071,427,48,557,47.857142857142854,504.7142857142857,0.06471494607087827,-0.323943661971831,0.11839189616967398,-0.1410256410256411,638,600,581.7142857142857,571.4285714285714
2020-03-25,Greece,All States,821,763,36,22,10495,1424,78,714.7142857142857,56,565.4285714285714,0.10419681620839363,0.625,0.12029436739315032,0.17014925373134335,427,320,557,617.1428571428571
2020-03-28,Greece,All States,1061,977,52,32,14363,886,95,758.4285714285714,64.57142857142857,652.4285714285714,0.2804718217562254,0.21794871794871795,0.1538655886811521,0.1530612244897959,1424,580,714.7142857142857,700
2020-03-29,Greece,All States,1156,1065,53,38,15151,788,95,713.8571428571429,73.71428571428571,747.5714285714286,0.09007164790174002,0,0.14582877162250926,0.14159292035398224,886,1100,758.4285714285714,614.2857142857143
2020-03-30,Greece,All States,1212,1116,53,43,15961,810,56,735.5714285714286,76.71428571428571,835.8571428571429,0.04788732394366197,-0.4105263157894737,0.11809669405694637,0.040697674418604654,788,658,713.8571428571429,639.7142857142857
2020-03-31,Greece,All States,1314,1212,53,49,16732,771,102,820.5714285714286,77.85714285714286,924.7142857142857,0.08602150537634409,0.8214285714285714,0.10630661425397357,0.014897579143389333,810,176,735.5714285714286,590.5714285714286
2020-04-01,Greece,All States,1415,1312,53,50,17350,618,101,817.7142857142857,82.14285714285714,1019.4285714285714,0.08250825082508251,-0.00980392156862745,0.10242545960142137,0.05504587155963292,771,638,820.5714285714286,581.7142857142857
2020-04-02,Greece,All States,1544,1438,53,53,18844,1494,129,970.1428571428571,93.71428571428571,1126.142857142857,0.09603658536585366,0.27722772277227725,0.10468049327354255,0.14086956521739127,618,427,817.7142857142857,557
2020-04-03,Greece,All States,1613,1501,53,59,22437,3593,69,1280,92.42857142857143,1231.5714285714287,0.04381084840055633,-0.46511627906976744,0.09361918051503247,-0.013719512195121866,1494,1424,970.1428571428571,714.7142857142857
2020-04-04,Greece,All States,1673,1552,53,68,23333,896,60,1281.4285714285713,87.42857142857143,1313.7142857142858,0.03397734843437708,-0.13043478260869565,0.06669759888644006,-0.05409582689335394,3593,886,1280,758.4285714285714
2020-04-05,Greece,All States,1735,1609,53,73,25453,2120,62,1471.7142857142858,82.71428571428571,1391.4285714285713,0.03672680412371134,0.03333333333333333,0.059156154849934625,-0.05392156862745107,896,788,1281.4285714285713,713.8571428571429
2020-04-06,Greece,All States,1755,1407,269,79,26193,740,20,1461.7142857142858,77.57142857142857,1433,-0.12554381603480422,-0.6774193548387096,0.02987679671457913,-0.062176165803108766,2120,810,1471.7142857142858,735.5714285714286
2020-04-07,Greece,All States,1832,1482,269,81,28584,2391,77,1693.142857142857,74,1471.5714285714287,0.053304904051172705,2.85,0.02691655866812887,-0.046040515653775295,740,771,1461.7142857142858,820.5714285714286
2020-04-08,Greece,All States,1884,1532,269,83,32528,3944,52,2168.285714285714,67,1503,0.033738191632928474,-0.3246753246753247,0.021357149791282334,-0.0945945945945946,2391,618,1693.142857142857,817.7142857142857
2020-04-09,Greece,All States,1955,1600,269,86,33634,1106,71,2112.8571428571427,58.714285714285715,1526.142857142857,0.044386422976501305,0.36538461538461536,0.015397775876817772,-0.12366737739872066,3944,1494,2168.285714285714,970.1428571428571
2020-04-10,Greece,All States,2009,1650,269,90,35432,1798,54,1856.4285714285713,56.57142857142857,1547.4285714285713,0.03125,-0.23943661971830985,0.01394739305438543,-0.036496350364963556,1106,3593,2112.8571428571427,1280
2020-04-11,Greece,All States,2081,1719,269,93,37344,1912,72,2001.5714285714287,58.285714285714285,1571.2857142857142,0.04181818181818182,0.3333333333333333,0.015417282127031041,0.03030303030303032,1798,896,1856.4285714285713,1281.4285714285713
2020-04-12,Greece,All States,2114,1747,269,98,42261,4917,33,2401.1428571428573,54.142857142857146,1591,0.016288539848749273,-0.5416666666666666,0.012546595145013224,-0.07107843137254895,1912,2120,2001.5714285714287,1471.7142857142858
2020-04-13,Greece,All States,2145,1777,269,99,43431,1170,31,2462.5714285714284,55.714285714285715,1643.857142857143,0.017172295363480253,-0.06060606060606061,0.03322259136212627,0.029023746701846927,4917,740,2401.1428571428573,1461.7142857142858
2020-04-14,Greece,All States,2170,1800,269,101,45798,2367,25,2459.1428571428573,48.285714285714285,1689.2857142857142,0.012943162633652222,-0.1935483870967742,0.02763535239419478,-0.13333333333333336,1170,2391,2462.5714285714284,1693.142857142857
2020-04-15,Greece,All States,2192,1821,269,102,47389,1591,22,2123,44,1730.5714285714287,0.011666666666666667,-0.12,0.024439746300211514,-0.08875739644970412,2367,3944,2459.1428571428573,2168.285714285714
2020-04-16,Greece,All States,2207,1833,269,105,49390,2001,15,2250.8571428571427,36,1763.857142857143,0.006589785831960461,-0.3181818181818182,0.019233944196797057,-0.18181818181818182,1591,1106,2123,2112.8571428571427
2020-04-17,Greece,All States,2224,1847,269,108,51645,2255,17,2316.1428571428573,30.714285714285715,1792,0.007637752318603383,0.13333333333333333,0.01595529278367213,-0.1468253968253968,2001,1798,2250.8571428571427,1856.4285714285713
2020-04-18,Greece,All States,2235,1856,269,110,53290,1645,11,2278,22,1811.5714285714287,0.004872766648619383,-0.35294117647058826,0.010921556122449034,-0.2837209302325582,2255,1912,2316.1428571428573,2001.5714285714287
2020-04-21,Greece,All States,2401,2011,269,121,55666,1322,156,1764.4285714285713,39.57142857142857,1849.2857142857142,0.08351293103448276,13.181818181818182,0.02081854743316764,0.7987012987012986,1645,4917,2278,2401.1428571428573
2020-04-22,Greece,All States,2408,2018,269,121,56992,1326,7,1786.7142857142858,36.142857142857146,1883.7142857142858,0.0034808552958727,-0.9551282051282052,0.01861722672846666,-0.08664259927797821,1322,1170,1764.4285714285713,2462.5714285714284
2020-04-23,Greece,All States,2463,2069,269,125,59241,2249,55,1769.857142857143,40.42857142857143,1922.142857142857,0.02527254707631318,6.857142857142857,0.020400424692856006,0.1185770750988142,1326,2367,1786.7142857142858,2459.1428571428573
2020-04-24,Greece,All States,2490,2091,269,130,61407,2166,27,1852,41.142857142857146,1960.7142857142858,0.010633156114064766,-0.509090909090909,0.020066889632107076,0.017667844522968223,2249,1591,1769.857142857143,2123
2020-04-25,Greece,All States,2506,2107,269,130,63087,1680,16,1806.142857142857,41.285714285714285,1999.857142857143,0.007651841224294596,-0.4074074074074074,0.019963570127504538,0.003472222222222123,2166,2001,1852,2250.8571428571427
2020-04-26,Greece,All States,2517,2114,269,134,64608,1521,11,1701.2857142857142,40.42857142857143,2038,0.0033222591362126247,-0.3125,0.019072790913636672,-0.02076124567474041,1680,2255,1806.142857142857,2316.1428571428573
2020-04-27,Greece,All States,2534,2129,269,136,66094,1486,17,1678.5714285714287,41.285714285714285,2077,0.007095553453169348,0.5454545454545454,0.019136408243375858,0.021201413427561763,1521,1645,1701.2857142857142,2278
2020-04-28,Greece,All States,2566,2159,269,138,69833,3739,32,2023.857142857143,23.571428571428573,2098.1428571428573,0.014091122592766557,0.8823529411764706,0.010179517160740172,-0.42906574394463665,1486,1322,1678.5714285714287,1764.4285714285713
2020-04-29,Greece,All States,2576,2168,269,139,72130,2297,10,2162.5714285714284,24,2119.5714285714284,0.0041685965724872626,-0.6875,0.010213113637910921,0.018181818181818115,3739,1326,2023.857142857143,1786.7142857142858
2020-04-30,Greece,All States,2591,1077,1374,140,75170,3040,15,2275.5714285714284,18.285714285714285,1977.857142857143,-0.5032287822878229,0.5,-0.06685987733369272,-0.23809523809523814,2297,2249,2162.5714285714284,1769.857142857143
2020-05-01,Greece,All States,2612,1098,1374,140,77251,2081,21,2263.4285714285716,17.428571428571427,1836,0.019498607242339833,0.4,-0.07172264355362948,-0.04687500000000003,3040,2166,2275.5714285714284,1852
2020-05-02,Greece,All States,2620,1103,1374,143,78207,956,8,2160,16.285714285714285,1692.5714285714287,0.004553734061930784,-0.6190476190476191,-0.0781201369436663,-0.06557377049180325,2081,1680,2263.4285714285716,1806.142857142857
2020-05-03,Greece,All States,2626,1040,1442,144,79332,1125,6,2103.4285714285716,15.571428571428571,1539.142857142857,-0.057116953762466005,-0.25,-0.09064821066846733,-0.043859649122806973,956,1521,2160,1701.2857142857142
2020-07-19,Greece,All States,4007,436,3377,194,410766,4726,24,2566.285714285714,16.571428571428573,1297.2857142857142,-0.5807692307692308,3,-0.15713755336922222,0.06422018348623865,1125,1486,2103.4285714285716,1678.5714285714287
2020-07-26,Greece,All States,4193,429,3562,202,447685,7529,27,3107.714285714286,15.857142857142858,1050.142857142857,-0.016055045871559634,0.125,-0.19050765334214292,-0.04310344827586213,4726,3739,2566.285714285714,2023.857142857143
2020-08-02,Greece,All States,4662,650,3804,208,545439,5946,75,3629,25.142857142857142,833.2857142857143,0.5151515151515151,1.7777777777777777,-0.20650251666439934,0.5855855855855855,7529,2297,3107.714285714286,2162.5714285714284
2020-08-09,Greece,All States,5623,1424,3987,212,650998,10701,202,4723.428571428572,51.857142857142854,882.8571428571429,1.1907692307692308,1.6933333333333334,0.0594891136636379,1.0625,5946,3040,3629,2275.5714285714284
2020-08-30,Greece,All States,10134,3386,6486,262,940882,9880,157,5837.571428571428,71.28571428571429,1209.7142857142858,1.377808988764045,-0.22277227722772278,0.3702265372168285,0.3746556473829203,10701,2081,4723.428571428572,2263.4285714285716
2020-09-09,Greece,All States,12080,4525,7262,293,1066305,16046,248,7993.285714285715,105.57142857142857,1698.5714285714287,0.33638511518015357,0.5796178343949044,0.4041095890410959,0.48096192384769526,9880,956,5837.571428571428,2160
2020-02-25,Italy,All States,322,312,1,10,8623,4299,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,Italy,All States,400,385,3,12,9587,964,78,NA,NA,NA,0.23397435897435898,-0.16129032258064516,NA,NA,4299,NA,NA,NA
2020-02-27,Italy,All States,650,588,45,17,12014,2427,250,NA,NA,NA,0.5272727272727272,2.2051282051282053,NA,NA,964,NA,NA,NA
2020-02-28,Italy,All States,888,821,46,21,15695,3681,238,NA,NA,NA,0.39625850340136054,-0.048,NA,NA,2427,NA,NA,NA
2020-02-29,Italy,All States,1128,1049,50,29,18661,2966,240,NA,NA,NA,0.2777101096224117,0.008403361344537815,NA,NA,3681,NA,NA,NA
2020-03-01,Italy,All States,1694,1577,83,34,21127,2466,566,NA,NA,NA,0.5033365109628217,1.3583333333333334,NA,NA,2966,NA,NA,NA
2020-03-02,Italy,All States,2036,1835,149,52,23345,2218,342,2717.285714285714,258.14285714285717,938.1428571428571,0.1636017755231452,-0.3957597173144876,NA,NA,2466,NA,NA,NA
2020-03-03,Italy,All States,2502,2263,160,79,25856,2511,466,2461.8571428571427,311.42857142857144,1216.857142857143,0.2332425068119891,0.36257309941520466,0.29709151819704593,0.2064194798007747,2218,4299,2717.285714285714,NA
2020-03-04,Italy,All States,3089,2706,276,107,29837,3981,587,2892.8571428571427,384.14285714285717,1548.4285714285713,0.19575784357048165,0.259656652360515,0.2724818032401971,0.23348623853211012,2511,964,2461.8571428571427,NA
2020-03-05,Italy,All States,3858,3296,414,148,32362,2525,769,2906.8571428571427,458.2857142857143,1935.2857142857142,0.2180339985218034,0.3100511073253833,0.24983854599132765,0.1930085533655633,3981,2427,2892.8571428571427,NA
2020-03-06,Italy,All States,4636,3916,523,197,36359,3997,778,2952,535.4285714285714,2377.4285714285716,0.18810679611650485,0.011703511053315995,0.22846386653871717,0.16832917705735667,2525,3681,2906.8571428571427,NA
2020-03-07,Italy,All States,5883,5061,589,233,42062,5703,1247,3343,679.2857142857143,2950.5714285714284,0.2923901940755873,0.602827763496144,0.2410767936546087,0.26867662753468524,3997,2966,2952,NA
2020-03-08,Italy,All States,7375,6387,622,366,49937,7875,1492,4115.714285714285,811.5714285714286,3637.714285714286,0.26200355660936575,0.19647153167602247,0.2328846712501211,0.19474237644584635,5703,2466,3343,NA
2020-03-09,Italy,All States,9172,7985,724,463,53826,3889,1797,4354.428571428572,1019.4285714285714,4516.285714285715,0.25019571003601065,0.20442359249329758,0.24151743638077294,0.25611688083083967,7875,2218,4115.714285714285,2717.285714285714
2020-03-10,Italy,All States,10149,8514,1004,631,60761,6935,977,4986.428571428572,1092.4285714285713,5409.285714285715,0.0662492172824045,-0.45631608235948806,0.1977288543050547,0.07160874439461871,3889,2511,4354.428571428572,2461.8571428571427
2020-03-11,Italy,All States,12462,10590,1045,827,73154,12393,2313,6188.142857142857,1339,6535.571428571428,0.24383368569415081,1.3674513817809621,0.20821338967384118,0.22570942853406575,6935,3981,4986.428571428572,2892.8571428571427
2020-03-12,Italy,All States,15113,12839,1258,1016,86011,12857,2651,7664.142857142857,1607.857142857143,7898.857142857143,0.21237016052880076,0.1461305663640294,0.2085947233819319,0.20078950176037558,12393,2525,6188.142857142857,2906.8571428571427
2020-03-13,Italy,All States,17660,14955,1439,1266,97488,11477,2547,8732.714285714286,1860.5714285714287,9475.857142857143,0.16481034348469506,-0.03923047906450396,0.19964913549880633,0.15717458907152382,12857,3997,7664.142857142857,2952
2020-03-14,Italy,All States,21157,17750,1966,1441,109170,11682,3497,9586.857142857143,2182,11288.57142857143,0.18689401537947176,0.3729878288182175,0.19129818636836476,0.1727579852579852,11477,5703,8732.714285714286,3343
2020-03-15,Italy,All States,24747,20603,2335,1809,124899,15729,3590,10708.857142857143,2481.714285714286,13319.42857142857,0.16073239436619718,0.026594223620245924,0.1799038218172613,0.13735760115228496,11682,7875,9586.857142857143,4115.714285714285
2020-03-16,Italy,All States,27980,23073,2749,2158,137962,13063,3233,12019.42857142857,2686.8571428571427,15474.857142857143,0.11988545357472213,-0.09944289693593315,0.16182590415719258,0.08266175454754768,15729,3889,10708.857142857143,4354.428571428572
2020-03-17,Italy,All States,31506,26062,2941,2503,148657,10695,3526,12556.57142857143,3051,17981.714285714286,0.12954535604386078,0.09062789978348283,0.16199549499649202,0.13552743513398563,13063,6935,12019.42857142857,4986.428571428572
2020-03-18,Italy,All States,35713,28710,4025,2978,165541,16884,4207,13198.142857142857,3321.5714285714284,20570.285714285714,0.10160386770009976,0.19313669880884857,0.1439557645862463,0.08868286744392935,10695,12393,12556.57142857143,6188.142857142857
2020-03-19,Italy,All States,41035,33190,4440,3405,182777,17236,5322,13823.714285714286,3703.1428571428573,23477.571428571428,0.15604319052594914,0.2650344663655812,0.14133424079115503,0.11487677949335523,16884,12857,13198.142857142857,7664.142857142857
2020-03-20,Italy,All States,47021,37860,5129,4032,206886,24109,5986,15628.285714285714,4194.428571428572,26749.714285714286,0.14070503163603496,0.1247651258925216,0.1393731403223746,0.13266723246663065,17236,11477,13823.714285714286,8732.714285714286
2020-03-21,Italy,All States,53578,42681,6072,4825,233222,26336,6557,17721.714285714286,4631.571428571428,30311.285714285714,0.12733755942947703,0.09538924156364852,0.1331442792446381,0.10421988351895364,24109,11682,15628.285714285714,9586.857142857143
2020-03-22,Italy,All States,59138,46638,7024,5476,258402,25180,5560,19071.85714285714,4913,34030.57142857143,0.09271104238419905,-0.15205124294646943,0.12270300076821927,0.06076308565435986,26336,15729,17721.714285714286,10708.857142857143
2020-03-23,Italy,All States,63927,50418,7432,6077,275468,17066,4789,19643.714285714286,5135.285714285715,37937,0.08104978772674643,-0.13866906474820143,0.11479174187915071,0.045244395335989146,25180,13063,19071.85714285714,12019.42857142857
2020-03-24,Italy,All States,69176,54030,8326,6820,296964,21496,5249,21186.714285714286,5381.428571428572,41932.42857142857,0.07164108056646436,0.0960534558362915,0.10531746240948342,0.04793167719142065,17066,10695,19643.714285714286,12556.57142857143
2020-03-25,Italy,All States,74386,57521,9362,7503,324445,27481,5210,22700.571428571428,5524.714285714285,46048.28571428572,0.0646122524523413,-0.0074299866641265,0.09815451389480359,0.02662596230422077,21496,16884,21186.714285714286,13198.142857142857
2020-03-26,Italy,All States,80539,62013,10361,8165,361060,36615,6153,25469,5643.428571428572,50165.857142857145,0.07809321812903114,0.18099808061420344,0.08941856064131437,0.021487859747110483,27481,17236,22700.571428571428,13823.714285714286
2020-03-27,Italy,All States,86498,66414,10950,9134,394079,33019,5959,26741.85714285714,5639.571428571428,54245,0.0709689903729863,-0.031529335283601495,0.08131312987490064,-6.834750911300582e-4,36615,24109,25469,15628.285714285714
2020-03-28,Italy,All States,92472,70065,12384,10023,429526,35447,5974,28043.428571428572,5556.285714285715,58157,0.05497334899268227,0.002517200872629636,0.07211724582910867,-0.014768092813536905,33019,26336,26741.85714285714,17721.714285714286
2020-03-29,Italy,All States,97689,73880,13030,10779,454030,24504,5217,27946.85714285714,5507.285714285715,62048.71428571428,0.05444943980589453,-0.12671576832942752,0.06691738373221251,-0.008818840952331979,35447,25180,28043.428571428572,19071.85714285714
2020-03-30,Italy,All States,101739,75528,14620,11591,477359,23329,4050,28841.571428571428,5401.714285714285,65635.85714285714,0.022306442880346507,-0.22369177688326625,0.057811719363357446,-0.019169411947809537,24504,17066,27946.85714285714,19643.714285714286
2020-03-31,Italy,All States,105792,77635,15729,12428,506968,29609,4053,30000.571428571428,5230.857142857143,69008,0.02789693888359284,7.407407407407407e-4,0.05137653416795259,-0.03163017031630159,23329,21496,28841.571428571428,21186.714285714286
2020-04-01,Italy,All States,110574,80572,16847,13155,541423,34455,4782,30996.85714285714,5169.714285714285,72301,0.03783087524956527,0.17986676535899335,0.04771910503130072,-0.011688879178501326,29609,27481,30000.571428571428,22700.571428571428
2020-04-02,Italy,All States,115242,83049,18278,13915,581232,39809,4668,31453.14285714286,4957.571428571428,75306.14285714286,0.030742689768157673,-0.02383939774153074,0.04156433323388135,-0.04103570244279867,34455,36615,30996.85714285714,25469
2020-04-03,Italy,All States,119827,85388,19758,14681,619849,38617,4585,32252.85714285714,4761.285714285715,78016.71428571429,0.028164095895194405,-0.01778063410454156,0.035994028185900306,-0.039593118750540196,39809,33019,31453.14285714286,26741.85714285714
2020-04-04,Italy,All States,124632,88274,20996,15362,657224,37375,4805,32528.285714285714,4594.285714285715,80618,0.03379866023328805,0.04798255179934569,0.033342671991532895,-0.035074559692760056,38617,35447,32252.85714285714,28043.428571428572
2020-04-05,Italy,All States,128948,91246,21815,15887,691461,34237,4316,33918.71428571428,4465.571428571428,83098.85714285714,0.03366789768221674,-0.10176899063475546,0.03077299291544252,-0.028016169154228967,37375,24504,32528.285714285714,27946.85714285714
2020-04-06,Italy,All States,132547,93187,22837,16523,721732,30271,3599,34910.42857142857,4401.142857142857,85621.57142857143,0.02127216535519365,-0.16612604263206673,0.03035799013911147,-0.014427844780703187,34237,23329,33918.71428571428,28841.571428571428
2020-04-07,Italy,All States,135586,94067,24392,17127,755445,33713,3039,35496.71428571428,4256.285714285715,87969,0.009443377295116271,-0.15559877743817727,0.02741632198828392,-0.03291352895351842,30271,29609,34910.42857142857,30000.571428571428
2020-04-08,Italy,All States,139422,95262,26491,17669,807125,51680,3836,37957.42857142857,4121.142857142857,90067.57142857143,0.012703711184581202,0.2622573214873314,0.023855806347365945,-0.031751359334094266,33713,34455,35496.71428571428,30996.85714285714
2020-04-09,Italy,All States,143626,96877,28470,18279,853369,46244,4204,38876.71428571428,4054.8571428571427,92043,0.01695324473557137,0.09593326381647549,0.02193273938772946,-0.016084303937881295,51680,39809,37957.42857142857,31453.14285714286
2020-04-10,Italy,All States,147577,98273,30455,18849,906864,53495,3951,41002.142857142855,3964.285714285714,93883.71428571429,0.014410025083353118,-0.06018078020932445,0.019998416889000684,-0.022336527621195007,46244,38617,38876.71428571428,32252.85714285714
2020-04-11,Italy,All States,152271,100269,32534,19468,963473,56609,4694,43749.857142857145,3948.4285714285716,95597.28571428571,0.020310766945142614,0.18805365730194887,0.018252062581978225,-0.003999999999999951,53495,37375,41002.142857142855,32528.285714285714
2020-04-12,Italy,All States,156363,102253,34211,19899,1010193,46720,4092,45533.142857142855,3916.4285714285716,97169.71428571429,0.019786773579072294,-0.12824882829143588,0.016448464615701968,-0.008104490032200875,56609,34237,43749.857142857145,33918.71428571428
2020-04-13,Italy,All States,159516,103616,35435,20465,1046910,36717,3153,46454,3852.714285714286,98659.57142857143,0.013329682258711235,-0.22947214076246333,0.015332525713479235,-0.016268466168156134,46720,30271,45533.142857142855,34910.42857142857
2020-04-14,Italy,All States,162488,104291,37130,21067,1073689,26779,2972,45463.42857142857,3843.1428571428573,100120.14285714286,0.006514437924644842,-0.05740564541706311,0.01480415338747807,-0.0024843338648077085,36717,33713,46454,35496.71428571428
2020-04-15,Italy,All States,165155,105418,38092,21645,1117404,43715,2667,44325.57142857143,3676.1428571428573,101571,0.010806301598412135,-0.10262449528936743,0.014491161333312427,-0.043454018288603076,26779,51680,45463.42857142857,37957.42857142857
2020-04-16,Italy,All States,168941,106607,40164,22170,1178403,60999,3786,46433.42857142857,3616.4285714285716,102961,0.011278908725265135,0.41957255343082117,0.013685008516210335,-0.016243733727120836,43715,46244,44325.57142857143,38876.71428571428
2020-04-17,Italy,All States,172434,106962,42727,22745,1244108,65705,3493,48177.71428571428,3551,104202.28571428571,0.003329987711876331,-0.07739038563127311,0.012055882463124,-0.018092040292316845,60999,53495,46433.42857142857,41002.142857142855
2020-04-18,Italy,All States,175925,107771,44927,23227,1305833,61725,3491,48908.57142857143,3379.1428571428573,105274,0.007563433742824554,-5.72573718866304e-4,0.010284940280991956,-0.04839682986683826,65705,56609,48177.71428571428,43749.857142857145
2020-04-19,Italy,All States,178972,108257,47055,23660,1356541,50708,3047,49478.28571428572,3229.8571428571427,106131.71428571429,0.004509561941524158,-0.12718418791177313,0.008147446527293442,-0.044178574448296384,61725,46720,48908.57142857143,45533.142857142855
2020-04-20,Italy,All States,181228,108237,48877,24114,1398024,41483,2256,50159.142857142855,3101.714285714286,106791.85714285714,-1.8474555917862123e-4,-0.25959960617000327,0.006220033866273963,-0.03967446592065099,50708,36717,49478.28571428572,46454
2020-04-21,Italy,All States,183957,107709,51600,24648,1450150,52126,2729,53780.142857142855,3067,107280.14285714286,-0.004878183985143713,0.20966312056737588,0.004572312228192855,-0.011191967575534287,41483,26779,50159.142857142855,45463.42857142857
2020-04-22,Italy,All States,187327,107699,54543,25085,1513251,63101,3370,56549.57142857143,3167.4285714285716,107606,-9.284275223054713e-5,0.23488457310370098,0.0030374413584726965,0.03274488797801486,52126,43715,53780.142857142855,44325.57142857143
2020-04-23,Italy,All States,189973,106848,57576,25549,1579909,66658,2646,57358,3004.5714285714284,107640.42857142857,-0.007901651825922246,-0.21483679525222552,3.1995029485869925e-4,-0.05141620061338633,63101,60999,56549.57142857143,46433.42857142857
2020-04-24,Italy,All States,192994,106527,60498,25969,1642356,62447,3021,56892.57142857143,2937.1428571428573,107578.28571428571,-0.0030042677448337825,0.1417233560090703,-5.773189308849509e-4,-0.022441993153290117,66658,65705,57358,48177.71428571428
2020-04-25,Italy,All States,195351,105847,63120,26384,1707743,65387,2357,57415.71428571428,2775.1428571428573,107303.42857142857,-0.006383358209655768,-0.21979476994372724,-0.002554950016466433,-0.0551556420233463,62447,61725,56892.57142857143,48908.57142857143
2020-04-26,Italy,All States,197675,106103,64928,26644,1757659,49916,2324,57302.57142857143,2671.8571428571427,106995.71428571429,0.002418585316541801,-0.014000848536274925,-0.0028677022701976335,-0.03721816122722139,65387,50708,57415.71428571428,49478.28571428572
2020-04-27,Italy,All States,199414,105813,66624,26977,1789662,32003,1739,55948.28571428572,2598,106649.42857142857,-0.0027331932179108977,-0.25172117039586916,-0.0032364447174120094,-0.027642624177939296,49916,41483,57302.57142857143,50159.142857142855
2020-04-28,Italy,All States,201505,105205,68941,27359,1846934,57272,2091,56683.42857142857,2506.8571428571427,106291.71428571429,-0.005745985842949354,0.2024151811385854,-0.003354113477267211,-0.03508193115583423,32003,52126,55948.28571428572,53780.142857142855
2020-04-29,Italy,All States,203591,104657,71252,27682,1910761,63827,2086,56787.142857142855,2323.4285714285716,105857.14285714286,-0.005208877905042536,-0.0023912003825920613,-0.004088478876192531,-0.07317073170731694,57272,63101,56683.42857142857,56549.57142857143
2020-04-30,Italy,All States,205463,101551,75945,27967,1979217,68456,1872,57044,2212.8571428571427,105100.42857142857,-0.029677900188233946,-0.10258868648130393,-0.007148448043184924,-0.0475897688145599,63827,66658,56787.142857142855,57358
2020-05-01,Italy,All States,207428,100943,78249,28236,2053425,74208,1965,58724.142857142855,2062,104302.71428571429,-0.005987139466868864,0.049679487179487176,-0.007590019342044178,-0.06817301484828914,68456,62447,57044,56892.57142857143
